loss,accuracy,val_loss,val_accuracy,lr,policy
0.000317427,0.999962986,0.060505271,0.987333357,3.70E-05,3
0.000217525,0.999981463,0.061638251,0.987666667,3.70E-05,3
0.000183576,0.999981463,0.061380677,0.987666667,3.70E-05,3
0.000247159,0.999962986,0.063531779,0.986999989,3.70E-05,3
0.000167669,1,0.062927067,0.987166643,3.70E-05,3
0.000166666,1,0.062733829,0.987333357,3.70E-05,3
0.000222884,0.999962986,0.063153379,0.987166643,3.70E-05,3
0.000147528,1,0.062348261,0.987333357,1.23E-05,3
0.000207227,0.999981463,0.062151972,0.987833321,1.23E-05,3
0.000220289,0.999962986,0.062715419,0.987833321,1.23E-05,3
0.000162732,0.999981463,0.062033661,0.987833321,1.23E-05,3
0.000163722,1,0.061630797,0.987833321,1.23E-05,3
0.000197779,0.999944448,0.060692485,0.987999976,1.23E-05,3
0.000162939,0.999981463,0.061188526,0.987999976,1.23E-05,3
0.000158418,0.999981463,0.061242148,0.98816669,1.23E-05,3
0.0001495,1,0.061821569,0.987833321,1.23E-05,3
0.000170969,1,0.061745878,0.987500012,1.23E-05,3
0.208690092,0.937638879,3.155228615,0.279666662,0.001,4
0.047970958,0.985759258,2.069641352,0.467500001,0.001,4
0.034097549,0.989509284,0.045748755,0.986500025,0.001,4
0.02859002,0.9911111,0.030308403,0.991333306,0.001,4
0.023939561,0.992592573,0.039884098,0.989833355,0.001,4
0.022408791,0.993166685,0.033768669,0.99000001,0.001,4
0.017773995,0.994148135,0.026261102,0.992500007,0.001,4
0.016282,0.994944453,0.029644229,0.99150002,0.001,4
0.014568378,0.995444417,0.030170763,0.992166638,0.001,4
0.013579178,0.995601833,0.025021775,0.992999971,0.001,4
0.014676902,0.995287061,0.036240727,0.990499973,0.001,4
0.012306332,0.996203721,0.031702135,0.991999984,0.001,4
0.012536419,0.99607408,0.040865462,0.990333319,0.001,4
0.011316218,0.996129632,0.032210954,0.991666675,0.001,4
0.010020585,0.996916652,0.029116623,0.991999984,0.001,4
0.009642856,0.996694446,0.020152234,0.994000018,0.001,4
0.007916583,0.997555554,0.038427781,0.990999997,0.001,4
0.01083786,0.996546268,0.027051773,0.993499994,0.001,4
0.008310047,0.997314811,0.03262854,0.991833329,0.001,4
0.008476917,0.997351825,0.024442555,0.992333353,0.001,4
0.007633887,0.997703731,0.034249395,0.99150002,0.001,4
0.007557916,0.997685194,0.031156506,0.992333353,0.001,4
0.008143314,0.997361124,0.034670942,0.991999984,0.001,4
0.00722841,0.99784261,0.036432967,0.992166638,0.001,4
0.005869508,0.998120368,0.035240293,0.991833329,0.001,4
0.007574331,0.997462988,0.04259368,0.992166638,0.001,4
0.003094016,0.999064803,0.026387442,0.993833363,0.000333333,4
0.001886779,0.999370396,0.023335515,0.994499981,0.000333333,4
0.001407491,0.999629617,0.026425527,0.994166672,0.000333333,4
0.000998741,0.999824047,0.023852849,0.994333327,0.000333333,4
0.001009706,0.999722242,0.024528947,0.994666696,0.000333333,4
0.001055279,0.99967593,0.026573431,0.994333327,0.000333333,4
0.001080659,0.999722242,0.028656228,0.994499981,0.000333333,4
0.000811831,0.999824047,0.02803467,0.994333327,0.000333333,4
0.001017971,0.999666691,0.028204484,0.994666696,0.000333333,4
0.001116493,0.999620378,0.029292539,0.994166672,0.000333333,4
0.000738019,0.999796271,0.026644915,0.994666696,0.000111111,4
0.000418139,0.999898136,0.025576983,0.995000005,0.000111111,4
0.000431809,0.999898136,0.027509147,0.99483335,0.000111111,4
0.000453373,0.999842584,0.027057948,0.99483335,0.000111111,4
0.000310554,0.999953687,0.027515382,0.995166659,0.000111111,4
0.000252635,0.999981463,0.028543813,0.99483335,0.000111111,4
0.00034999,0.999916673,0.027809955,0.995000005,0.000111111,4
0.000284075,0.999962986,0.027165471,0.995000005,0.000111111,4
0.000336467,0.999916673,0.028459579,0.994499981,0.000111111,4
0.000271666,0.999944448,0.029578995,0.99483335,0.000111111,4
0.000253907,0.999916673,0.030332752,0.994666696,3.70E-05,4
0.000196093,0.999962986,0.029830353,0.995000005,3.70E-05,4
0.000151539,0.999981463,0.029358907,0.995000005,3.70E-05,4
0.000201033,0.999972224,0.029563569,0.994666696,3.70E-05,4
0.000164272,0.999981463,0.029089304,0.99483335,3.70E-05,4
0.00014525,0.999990761,0.029223582,0.994666696,3.70E-05,4
0.000192149,0.999953687,0.028740652,0.99483335,3.70E-05,4
0.000111524,0.999990761,0.02913947,0.99483335,3.70E-05,4
0.000135069,0.999990761,0.028984893,0.99483335,3.70E-05,4
0.000124529,0.999990761,0.029840106,0.995166659,3.70E-05,4
1.046443343,0.697203696,3.934733629,0.139666662,0.001,5
0.302877992,0.905685186,1.236269236,0.652666688,0.001,5
0.249845833,0.92468518,0.320139289,0.908333361,0.001,5
0.157957479,0.952148139,0.31441468,0.908833325,0.001,5
0.162184402,0.951888859,0.251081049,0.932833314,0.001,5
0.091471583,0.972444415,0.177179888,0.953499973,0.001,5
0.073249906,0.977092564,0.131331503,0.96116668,0.001,5
0.081812412,0.974981487,0.094809838,0.976166666,0.001,5
0.058507524,0.981944442,0.075505339,0.979166687,0.001,5
0.072359823,0.977944434,0.131488845,0.967000008,0.001,5
0.078109436,0.976481497,0.090831451,0.97633332,0.001,5
0.091800265,0.973111093,0.20886369,0.953666687,0.001,5
0.053432997,0.984037042,0.144681767,0.963500023,0.001,5
0.079783395,0.976351857,0.088819288,0.975333333,0.001,5
0.050033759,0.984648168,0.062364172,0.983333349,0.001,5
0.059228245,0.98188889,0.106895231,0.970499992,0.001,5
0.048478577,0.985388875,0.141069025,0.957166672,0.001,5
0.036980473,0.988722205,0.119300231,0.963833332,0.001,5
0.03519506,0.98953706,0.076057374,0.97816664,0.001,5
0.042330086,0.987481475,0.061495375,0.982666671,0.001,5
0.035860371,0.989185214,0.094953969,0.971333325,0.001,5
0.033933394,0.989333332,0.073986217,0.979166687,0.001,5
0.034138445,0.989611089,0.058382191,0.983166695,0.001,5
0.033019923,0.99012965,0.073039494,0.981999993,0.001,5
0.034118708,0.989796281,0.070102751,0.981166661,0.001,5
0.041077904,0.987481475,0.150763944,0.95599997,0.001,5
0.060562361,0.982203722,0.367305666,0.865999997,0.001,5
0.041911319,0.987555563,1.486615419,0.567499995,0.001,5
0.053724103,0.983537018,0.805808485,0.749000013,0.001,5
0.032086283,0.989962935,0.0708692,0.97966665,0.001,5
0.031088553,0.991074085,0.045717627,0.986333311,0.001,5
0.025543667,0.992444456,0.073885687,0.980166674,0.001,5
0.02569871,0.992129624,0.161897913,0.953833342,0.001,5
0.025657779,0.992074072,0.195484921,0.943166673,0.001,5
0.031385716,0.990592599,0.212160885,0.934499979,0.001,5
0.053371836,0.984481454,0.050063532,0.987500012,0.001,5
0.025037883,0.992314816,0.050178252,0.986500025,0.001,5
0.022463487,0.993425906,0.06759125,0.98299998,0.001,5
0.020612737,0.993444443,0.145577997,0.950833321,0.001,5
0.031818911,0.990555584,0.069538228,0.984000027,0.001,5
0.041200966,0.987537026,0.058173086,0.985000014,0.001,5
0.019775355,0.994037032,0.053584136,0.987166643,0.000333333,5
0.02039711,0.99385184,0.059047952,0.986500025,0.000333333,5
0.013813115,0.99555558,0.072654881,0.982166648,0.000333333,5
0.020358324,0.993759274,0.338633388,0.875500023,0.000333333,5
0.015314281,0.995203733,0.076855063,0.978833318,0.000333333,5
0.015629517,0.995222211,0.054485291,0.987333357,0.000333333,5
0.014846398,0.995444417,0.047916528,0.988666654,0.000333333,5
0.01459929,0.995388865,0.059079502,0.986500025,0.000333333,5
0.015038097,0.995314837,0.051956061,0.987666667,0.000333333,5
0.012537433,0.995981455,0.06828618,0.981000006,0.000333333,5
0.013975239,0.995574057,0.048460521,0.987999976,0.000111111,5
0.012206945,0.996425927,0.051830862,0.987833321,0.000111111,5
0.011939303,0.995999992,0.054540604,0.986666679,0.000111111,5
0.01284155,0.996203721,0.050610088,0.986500025,0.000111111,5
0.011703207,0.996203721,0.047946081,0.986666679,0.000111111,5
0.015533098,0.995407403,0.045517344,0.989499986,0.000111111,5
0.009074312,0.997129619,0.049643017,0.989166677,0.000111111,5
0.009467709,0.997018516,0.050201114,0.989000022,0.000111111,5
0.011278582,0.99627775,0.068780057,0.980666637,0.000111111,5
0.010560369,0.996703684,0.054254591,0.985833347,0.000111111,5
0.012230908,0.996185184,0.054064926,0.984166682,0.000111111,5
0.008360336,0.997629642,0.051527288,0.985666692,0.000111111,5
0.011889105,0.99640739,0.082639918,0.977833331,0.000111111,5
0.012929594,0.996111095,0.054860611,0.983666658,0.000111111,5
0.010495278,0.99692595,0.051761847,0.985833347,0.000111111,5
0.009558542,0.997203708,0.049523614,0.987166643,0.000111111,5
0.011355412,0.996314824,0.048423108,0.988333344,3.70E-05,5
0.008856685,0.997370362,0.057072081,0.98483336,3.70E-05,5
0.008975524,0.997055531,0.094160706,0.974333346,3.70E-05,5
0.010322899,0.99692595,0.10470701,0.972333312,3.70E-05,5
0.011014699,0.996833324,0.059064452,0.984166682,3.70E-05,5
0.009606417,0.996888876,0.097223431,0.974333346,3.70E-05,5
0.009797266,0.99679631,0.056985341,0.985499978,3.70E-05,5
0.009070729,0.997407436,0.049415395,0.987166643,3.70E-05,5
0.011514501,0.996833324,0.060533214,0.984000027,3.70E-05,5
0.009825628,0.996777773,0.048428152,0.988666654,3.70E-05,5
0.009352027,0.997129619,0.047681097,0.989499986,1.23E-05,5
0.007667111,0.997592568,0.055465937,0.986166656,1.23E-05,5
0.007322556,0.9979074,0.054105233,0.986166656,1.23E-05,5
0.009721225,0.997203708,0.07455232,0.979499996,1.23E-05,5
0.008979343,0.997185171,0.049990438,0.987500012,1.23E-05,5
0.009811987,0.997203708,0.047933187,0.989166677,1.23E-05,5
0.006938787,0.997870386,0.049370226,0.987666667,1.23E-05,5
0.007950984,0.997444451,0.047673777,0.989333332,1.23E-05,5
0.007432962,0.997851849,0.055160701,0.985499978,1.23E-05,5
0.007285444,0.997574091,0.070459887,0.981000006,1.23E-05,5
0.009381814,0.997018516,0.057195693,0.985499978,4.12E-06,5
0.007328229,0.997685194,0.05581725,0.985166669,4.12E-06,5
0.008349947,0.997259259,0.048154566,0.987833321,4.12E-06,5
0.007901485,0.997500002,0.048190456,0.987666667,4.12E-06,5
0.010244736,0.996629655,0.047067862,0.989000022,4.12E-06,5
0.008461932,0.997333348,0.046731867,0.990333319,4.12E-06,5
0.006987568,0.997722208,0.047748566,0.987999976,4.12E-06,5
0.006376878,0.998000026,0.051015433,0.986666679,4.12E-06,5
0.008489816,0.997481465,0.04705986,0.989333332,4.12E-06,5
0.008606551,0.997407436,0.053674616,0.985499978,4.12E-06,5
